name,lon_lat,coor_type
ابار الاخضر الجنوبية,"[[42.885647, 22.317181]]",POINT
ابار الاخضر الشمالية,"[[42.874145, 22.349281]]",POINT
ابار الافينخ,"[[42.423813, 20.603592]]",POINT
ابار الاكموم,"[[41.950779, 22.771912]]",POINT
ابار البدائع,"[[40.539036, 22.28302]]",POINT
ابار التربانيات,"[[42.514622, 21.562557]]",POINT
ابار الجاهلية,"[[42.817948, 20.947237]]",POINT
ابار الجبيب,"[[41.525402, 21.672678]]",POINT
ابار الجهورية,"[[42.41272, 21.785545]]",POINT
ابار الحرجي,"[[42.911096, 22.802446]]",POINT
ابار الحزيم الاسفل,"[[43.106403, 21.015987]]",POINT
ابار الحزيم الاعلى,"[[43.054883, 20.846708]]",POINT
ابار الحفائر,"[[40.533714, 22.295551]]",POINT
ابار الحفائر,"[[42.30099, 22.569158]]",POINT
ابار الحفير,"[[42.540178, 21.619849]]",POINT
ابار الحوياء,"[[43.258839, 21.403363]]",POINT
ابار الخصى,"[[42.477436, 21.253052]]",POINT
ابار الخنفرية,"[[41.589432, 22.362156]]",POINT
ابار الخوارة,"[[41.349492, 22.413268]]",POINT
ابار الدويحي,"[[43.315144, 22.345676]]",POINT
ابار الرفائع,"[[41.421032, 23.3741]]",POINT
ابار الرويلية,"[[41.64196, 23.442249]]",POINT
ابار الريمة,"[[41.660328, 23.310413]]",POINT
ابار السديرية,"[[42.59908, 22.072821]]",POINT
ابار الشاوية,"[[42.589359, 22.13273]]",POINT
ابار الشريفية,"[[42.690811, 22.160625]]",POINT
ابار الشظو,"[[43.286583, 21.388085]]",POINT
ابار الشقيب,"[[43.609714, 20.966892]]",POINT
ابار الشلالة,"[[40.253906, 22.105694]]",POINT
ابار الصقاق,"[[41.565571, 22.692883]]",POINT
ابار الطفية,"[[42.198722, 22.875402]]",POINT
ابار الطوال,"[[42.605195, 21.610065]]",POINT
ابار العبلاء,"[[42.678494, 21.671069]]",POINT
ابار العشاشة,"[[42.140636, 21.929569]]",POINT
ابار العويجاء,"[[42.590733, 21.661434]]",POINT
ابار الفيحاء,"[[43.135071, 21.31176]]",POINT
ابار القطانية,"[[41.586084, 21.99244]]",POINT
ابار القليب,"[[43.1355, 21.982505]]",POINT
ابار القنصلية,"[[42.72804, 22.136958]]",POINT
ابار المبعوث,"[[42.477779, 20.734141]]",POINT
ابار المسلح,"[[40.743999, 22.490559]]",POINT
ابار المقوع,"[[43.39222, 21.975896]]",POINT
ابار الملحمية,"[[41.680069, 22.905979]]",POINT
ابار الموية,"[[41.582007, 22.749081]]",POINT
