name,lon_lat,coor_type
قلة ذلنمي - مورد ماء,"[[42.087572, 19.0183]]",POINT
عين الذيبة,"[[42.387936, 18.279212]]",POINT
عد كراث,"[[42.7246606, 18.9508486]]",POINT
