name,lon_lat,coor_type
الجرد,"[[41.75751, 18.983066]]",POINT
الجلة,"[[41.66389, 19.0925]]",POINT
الجمعه,"[[42.559383, 18.336697]]",POINT
الحبله,"[[42.045836, 19.302785]]",POINT
الحداب,"[[41.615825, 19.114451]]",POINT
الحريرية,"[[42.27494, 18.186257]]",POINT
الحسرين,"[[41.742768, 19.07999]]",POINT
الحصحص,"[[43.994923, 19.747753]]",POINT
الحقو,"[[42.116883, 18.616633]]",POINT
الحقو,"[[42.090812, 18.50029]]",POINT
الحلالة,"[[42.018607, 19.276392]]",POINT
الحمره,"[[42.20192, 18.766515]]",POINT
الحناء,"[[41.712492, 19.127777]]",POINT
الحنكه,"[[42.105961, 19.019759]]",POINT
الخاوي,"[[42.109995, 18.490269]]",POINT
الخزان,"[[41.907499, 18.49278]]",POINT
الخشعه,"[[42.072036, 19.160972]]",POINT
الخشن,"[[43.39973, 19.509165]]",POINT
الخضه,"[[42.082036, 19.003558]]",POINT
الخل,"[[41.83701, 19.289889]]",POINT
الدارة,"[[42.102721, 20.513213]]",POINT
الدبر,"[[41.674447, 19.170005]]",POINT
الدجله,"[[43.185282, 18.301377]]",POINT
الدف,"[[42.085619, 18.522005]]",POINT
الدويرة,"[[43.41327, 19.835215]]",POINT
الدويمة,"[[41.58778, 18.959441]]",POINT
الرديغه,"[[42.00335, 18.530009]]",POINT
الرهوه,"[[41.967516, 18.899789]]",POINT
الريش,"[[42.099288, 18.629444]]",POINT
الزراعه,"[[43.206911, 18.566465]]",POINT
الزهيره,"[[43.203306, 18.626204]]",POINT
السده,"[[42.0715, 18.90893]]",POINT
السعيده,"[[43.346064, 19.442389]]",POINT
السليم,"[[41.660264, 18.806105]]",POINT
الشارة,"[[41.574433, 19.131381]]",POINT
الشدنه,"[[42.010431, 19.212685]]",POINT
الشدينه,"[[42.207177, 18.766279]]",POINT
الشطبه - غدير ابن غرم,"[[42.120273, 19.318063]]",POINT
الشعراء,"[[42.066393, 19.18376]]",POINT
الشفاء,"[[42.092872, 18.805675]]",POINT
الشيق,"[[43.015165, 18.647404]]",POINT
الصدر,"[[42.091777, 18.997056]]",POINT
الصدر,"[[42.252216, 18.852217]]",POINT
الصدره,"[[42.114286, 18.834257]]",POINT
الصره,"[[42.035601, 19.294181]]",POINT
الصفار,"[[41.568897, 19.009995]]",POINT
الصفيح,"[[43.697326, 19.874504]]",POINT
الصلبه,"[[42.057874, 18.704159]]",POINT
الضرس,"[[42.07871, 18.545244]]",POINT
الضهره,"[[42.02528, 18.525288]]",POINT
الطانف,"[[41.868617, 19.309716]]",POINT
الطلحه,"[[42.388237, 18.385684]]",POINT
الطوال,"[[42.100682, 18.64543]]",POINT
الطوي,"[[42.187328, 18.765035]]",POINT
الظهره,"[[41.944406, 19.308944]]",POINT
الظهره,"[[42.039742, 19.303536]]",POINT
العذرة,"[[41.687772, 19.180005]]",POINT
العرق,"[[42.755935, 18.000026]]",POINT
العشة,"[[41.702213, 19.166679]]",POINT
العفر,"[[42.300346, 18.235631]]",POINT
العقد,"[[41.633613, 19.117498]]",POINT
العقل,"[[42.07283, 18.098474]]",POINT
العكس,"[[42.097871, 19.010167]]",POINT
العنق,"[[41.893015, 19.461315]]",POINT
العنقاء,"[[41.977022, 18.852797]]",POINT
العواجر,"[[41.685562, 19.184446]]",POINT
الغارب,"[[42.073946, 18.991971]]",POINT
الغوار,"[[43.934047, 19.58313]]",POINT
الغيران,"[[43.376126, 19.539464]]",POINT
الفجرة,"[[41.74721, 19.042504]]",POINT
الفجي,"[[41.749721, 19.041109]]",POINT
الفرح,"[[41.71541, 19.843411]]",POINT
الفلاح,"[[42.112978, 19.375377]]",POINT
القاريه,"[[41.99863, 19.15108]]",POINT
القاعه,"[[43.080397, 18.606806]]",POINT
القاعه,"[[43.534441, 17.651725]]",POINT
القرا,"[[44.26089, 19.495819]]",POINT
القرن,"[[41.684725, 19.117498]]",POINT
القطبة,"[[41.738605, 19.08278]]",POINT
