name,lon_lat,coor_type
قلعة ماغص,"[[42.697914, 17.529953]]",POINT
القلعة الدوسرية,"[[42.545562, 16.888062]]",POINT
مسجد النجدي التاريخي,"[[42.116434, 16.702863]]",POINT
القلعة العثمانية‭,"[[42.122562, 16.712438]]",POINT
بيت الجرمل,"[[42.031393, 16.655106]]",POINT
مسجد القبب,"[[42.824308, 16.962311]]",POINT
