name,lon_lat,coor_type
بجدة,"[[36.08305, 28.294601]]",POINT
بداء,"[[36.904814, 26.841359]]",POINT
بقيلة,"[[37.510715, 25.295184]]",POINT
بوانة,"[[37.628925, 24.76681]]",POINT
بير ابن هرماس,"[[36.275783, 28.852243]]",POINT
تريم,"[[35.393829, 27.903771]]",POINT
تيماء,"[[38.555145, 27.629757]]",POINT
جريش,"[[38.504376, 27.952716]]",POINT
جزائر صله,"[[35.277593, 27.663703]]",POINT
جزر الثغباء,"[[34.726388, 28.077171]]",POINT
جزر سندالة,"[[34.698558, 28.032689]]",POINT
جزيرة ابو لاحق,"[[36.921744, 25.543599]]",POINT
جزيرة الدلفين,"[[36.422102, 26.165357]]",POINT
جزيرة الدهمانيه,"[[36.978114, 25.4703]]",POINT
جزيرة الشريح الأولي,"[[34.86891, 29.09008]]",POINT
جزيرة الشريح الثانية,"[[34.869339, 29.074523]]",POINT
جزيرة العاقر,"[[36.955411, 25.532849]]",POINT
جزيرة العقلة,"[[36.74356, 25.498688]]",POINT
جزيرة الفرشه,"[[35.033555, 28.058202]]",POINT
جزيرة المردونة,"[[36.481948, 26.064463]]",POINT
جزيرة المقيطع,"[[37.195008, 24.791207]]",POINT
جزيرة النعمان,"[[35.763974, 27.11194]]",POINT
جزيرة النويشزية,"[[36.080818, 26.632769]]",POINT
جزيرة الوصل,"[[34.908435, 29.20784]]",POINT
جزيرة الوقادي,"[[36.962085, 25.336318]]",POINT
جزيرة ام الحصاني,"[[34.748876, 28.087127]]",POINT
جزيرة ام الحصاني الجنوبيه,"[[34.750442, 28.0667]]",POINT
جزيرة ام رومه,"[[36.570675, 25.718844]]",POINT
جزيرة ام قصور,"[[35.185797, 27.970505]]",POINT
جزيرة برقان,"[[35.071557, 27.907333]]",POINT
جزيرة بريم,"[[36.508341, 25.633335]]",POINT
جزيرة تيران,"[[34.557538, 27.931902]]",POINT
جزيرة جبل حسان,"[[37.088642, 24.972525]]",POINT
جزيرة ريخة,"[[36.373608, 26.180549]]",POINT
جزيرة زبيده,"[[36.037474, 26.742525]]",POINT
جزيرة زبيده,"[[36.012604, 26.90599]]",POINT
جزيرة سويحل,"[[36.988671, 25.442598]]",POINT
جزيرة سويحل,"[[37.074223, 25.379705]]",POINT
جزيرة شريره,"[[36.955669, 25.504611]]",POINT
جزيرة شوشه,"[[34.909894, 27.934005]]",POINT
جزيرة شيبارة,"[[36.876705, 25.411913]]",POINT
جزيرة صنافير,"[[34.687507, 27.944562]]",POINT
جزيرة غوار,"[[36.545076, 25.751138]]",POINT
جزيرة قمعان,"[[36.846728, 25.551774]]",POINT
جزيرة مدرة,"[[36.917861, 25.59381]]",POINT
جزيرة مريط,"[[36.596897, 25.884197]]",POINT
جزيرة والة,"[[35.170755, 27.785518]]",POINT
جزيرة يبوع,"[[35.137539, 27.783973]]",POINT
حراض,"[[37.87749, 24.82893]]",POINT
خرائب,"[[34.978731, 28.379102]]",POINT
خرم العش,"[[34.659462, 28.211603]]",POINT
خف,"[[37.334526, 25.332606]]",POINT
خليج الخريبة,"[[35.129857, 28.031659]]",POINT
خميسة,"[[37.254639, 28.063138]]",POINT
ذات الحاج,"[[36.169374, 29.047766]]",POINT
راس ابو معلا,"[[36.486819, 26.142783]]",POINT
راس الجريجيب,"[[36.645305, 25.853148]]",POINT
راس الحشا,"[[34.845157, 28.97172]]",POINT
راس الدبة,"[[36.275804, 26.552196]]",POINT
راس الديه,"[[36.25617, 26.583545]]",POINT
راس الذنب,"[[35.89802, 27.013793]]",POINT
راس الشبعان الجنوبي,"[[37.211552, 24.761488]]",POINT
راس الشبعان الشمالي,"[[37.164989, 24.829702]]",POINT
راس الشريح,"[[34.88215, 29.142179]]",POINT
راس الشيخ حميد,"[[34.583244, 28.09247]]",POINT
راس اللصيفي,"[[37.227602, 24.707758]]",POINT
راس دبر,"[[34.848783, 29.027059]]",POINT
راس سويحل الصغير,"[[34.829149, 28.831236]]",POINT
راس سويحل الكبير,"[[34.778767, 28.660927]]",POINT
راس عفرى,"[[37.321651, 24.62358]]",POINT
راس قصبه,"[[34.629121, 28.034663]]",POINT
راس كليب,"[[34.823592, 28.884194]]",POINT
راس مرشة,"[[34.834514, 28.851128]]",POINT
راس مريبط,"[[36.127982, 26.72714]]",POINT
راس مريبط,"[[36.348159, 26.401777]]",POINT
رحييب,"[[36.809671, 27.469382]]",POINT
رواء,"[[35.464897, 28.284709]]",POINT
سمر,"[[37.735655, 24.936776]]",POINT
سمر,"[[37.48282, 24.685335]]",POINT
سمنة,"[[37.331693, 25.028594]]",POINT
سندالة,"[[34.669204, 28.042624]]",POINT
شرم البيضاء,"[[35.529592, 27.58888]]",POINT
شرم التبة,"[[34.681435, 28.264732]]",POINT
شرم الحسي,"[[37.337766, 24.62873]]",POINT
شرم المجوة,"[[34.651222, 28.166199]]",POINT
شرم جبة,"[[35.544527, 27.560685]]",POINT
شرم جزه,"[[35.965033, 26.964633]]",POINT
شرم حر,"[[35.52352, 27.624221]]",POINT
شرم محار,"[[37.291546, 24.674714]]",POINT
شرم هبان,"[[36.575096, 26.070449]]",POINT
شرمة,"[[35.256221, 28.023591]]",POINT
شعاب الصلا,"[[35.28815, 27.84826]]",POINT
شعب أبو شوشة,"[[35.810001, 26.942489]]",POINT
شعب أبو صدّين,"[[37.091668, 24.758334]]",POINT
شعب أبو طنين,"[[34.63779, 27.926667]]",POINT
شعب ابو شوشه,"[[35.865469, 26.872644]]",POINT
شعب ابو عجين,"[[36.767271, 25.334902]]",POINT
شعب الاديرم,"[[36.841643, 25.241089]]",POINT
شعب البلد,"[[35.636966, 27.291327]]",POINT
شعب البلم,"[[35.105309, 27.822704]]",POINT
شعب الجدير,"[[36.625006, 25.519996]]",POINT
شعب الدرك,"[[36.252501, 26.386671]]",POINT
شعب السُّفلاني,"[[36.947215, 24.991665]]",POINT
شعب الشقاشق,"[[34.472222, 28.008335]]",POINT
شعب الشقايق,"[[34.867494, 27.948017]]",POINT
شعب الطِّميس,"[[34.459712, 27.992499]]",POINT
شعب المجهول,"[[36.907496, 25.159163]]",POINT
شعب جبه,"[[35.424664, 27.55281]]",POINT
شعب مُبارك,"[[36.995001, 24.858327]]",POINT
شعبان الشعبه,"[[37.207367, 24.444172]]",POINT
شواق,"[[36.485209, 27.404645]]",POINT
صدر,"[[35.778694, 27.910273]]",POINT
صروم,"[[37.478485, 24.84586]]",POINT
ضباء,"[[35.68898, 27.358038]]",POINT
عردة,"[[38.487897, 27.004631]]",POINT
عمق,"[[37.339525, 25.458498]]",POINT
عنتر,"[[36.250076, 26.594574]]",POINT
عينونة,"[[35.199852, 28.095152]]",POINT
عيينات,"[[35.003107, 28.119636]]",POINT
غمرة,"[[36.438968, 27.645936]]",POINT
فجر,"[[37.864659, 28.821087]]",POINT
فم شثاث,"[[37.705035, 24.884162]]",POINT
قاع ابن فرحان,"[[38.239567, 27.718227]]",POINT
قبقاب,"[[36.311231, 27.107456]]",POINT
قرية  ثرفي,"[[37.222323, 25.653269]]",POINT
قرية ابو العجاج,"[[36.344512, 27.466764]]",POINT
قرية البديع,"[[36.284194, 27.440779]]",POINT
قرية الحميدات,"[[35.460734, 29.015086]]",POINT
قرية الظلفة,"[[36.821022, 27.381191]]",POINT
قرية العمود,"[[35.828841, 27.220967]]",POINT
قرية القبيضي,"[[36.496432, 27.359862]]",POINT
قرية القرص,"[[37.26835, 25.134273]]",POINT
قرية القريشمان,"[[36.090109, 27.28152]]",POINT
قرية النابع,"[[37.043924, 26.382959]]",POINT
قرية الوادي الجديد,"[[35.052288, 29.128146]]",POINT
قرية حديبا,"[[36.965389, 26.352704]]",POINT
قرية خرباء,"[[37.303712, 26.146495]]",POINT
قرية سحبان,"[[37.072291, 26.401069]]",POINT
قرية شريف,"[[35.339005, 28.876319]]",POINT
قرية شغب,"[[36.446972, 27.263711]]",POINT
قرية مرخ,"[[37.494278, 25.356102]]",POINT
قرية مليح,"[[35.399623, 29.149389]]",POINT
قصير التمرة,"[[36.508813, 28.215895]]",POINT
قطع محار,"[[37.124069, 24.654393]]",POINT
قطعة المعرش,"[[35.526137, 27.431595]]",POINT
قطعة باهذيل,"[[37.119563, 24.492323]]",POINT
قيال,"[[35.038276, 28.163238]]",POINT
لبانه,"[[37.049053, 24.971366]]",POINT
محمية الخنفة,"[[38.720369, 28.87501]]",POINT
مدين,"[[34.997356, 28.486261]]",POINT
مرس,"[[37.426579, 25.334301]]",POINT
مرسى البحير,"[[37.249274, 25.1703]]",POINT
مرسى حواز,"[[36.236579, 26.614702]]",POINT
مرسى زبيده,"[[36.043375, 26.890347]]",POINT
مرسى زعم,"[[36.419721, 26.277688]]",POINT
مرسى مرطبان,"[[36.690645, 26.039743]]",POINT
مركز التبه,"[[34.6771, 28.256836]]",POINT
مركز الماره,"[[36.065347, 26.812091]]",POINT
مركز حرامل,"[[36.367171, 26.370792]]",POINT
مركز حميط,"[[35.395889, 28.632538]]",POINT
مركز زبيده,"[[36.063888, 26.830351]]",POINT
مشيد,"[[39.723043, 27.353961]]",POINT
مقنا,"[[34.7454, 28.409765]]",POINT
ميناء شرمة,"[[35.274911, 27.938876]]",POINT
نبط,"[[37.547557, 24.666667]]",POINT
نعمى,"[[35.685718, 28.242609]]",POINT
هجرة ابن غنيم,"[[37.527516, 25.672946]]",POINT
هجرة احامر,"[[38.727257, 26.813486]]",POINT
هجرة البديعات,"[[37.365832, 25.858469]]",POINT
هجرة العمبجة,"[[37.535262, 25.659385]]",POINT
هجرة العين,"[[37.610664, 25.65136]]",POINT
هجرة القصير,"[[36.756434, 25.953462]]",POINT
قرية النجد,"[[37.101967, 26.77484]]",POINT
هجرة حنبق,"[[37.394929, 25.76133]]",POINT
هجرة شطين,"[[37.191274, 25.901341]]",POINT
هجرت شقري,"[[35.991833, 27.987027]]",POINT
وسد,"[[37.622852, 24.67613]]",POINT
هجرة العريفات,"[[36.86645999999996, 26.90501]]",POINT
