name,lon_lat,coor_type
ضلع الرقباء,"[[46.764851, 27.596068]]",POINT
ضلع الشدقه,"[[46.166697, 28.616509]]",POINT
ضلع الصفيه,"[[48.581822, 27.046709]]",POINT
ضلع الضبيعة,"[[49.27248, 26.460228]]",POINT
ضلع الضيرين,"[[47.512436, 26.126003]]",POINT
ضلع الظليفين,"[[48.684046, 28.026745]]",POINT
ضلع العرفاء,"[[46.044967, 27.353961]]",POINT
ضلع العموده,"[[48.608665, 28.162229]]",POINT
ضلع الفريدة,"[[47.046375, 27.323856]]",POINT
ضلع الفريسه,"[[46.843987, 27.727969]]",POINT
ضلع القاسمة,"[[47.558742, 28.142059]]",POINT
ضلع القماز,"[[49.018915, 25.978203]]",POINT
ضلع الكوع,"[[47.226126, 27.538755]]",POINT
ضلع اللميمه,"[[48.593774, 27.503157]]",POINT
ضلع المتياهة,"[[47.648456, 26.173553]]",POINT
ضلع المتياهه,"[[48.110375, 28.29164]]",POINT
ضلع المثلوث,"[[45.993683, 27.53279]]",POINT
ضلع المثلوث,"[[48.954306, 25.707815]]",POINT
ضلع المثلوث,"[[48.954306, 25.707836]]",POINT
ضلع المثيلث,"[[48.965635, 25.673676]]",POINT
ضلع المحيش,"[[48.004761, 26.511211]]",POINT
ضلع المحيش,"[[48.079412, 26.505396]]",POINT
ضلع المفروقة,"[[46.025827, 27.005982]]",POINT
ضلع المنجور,"[[48.509595, 27.890639]]",POINT
ضلع النصلة,"[[47.346096, 27.564697]]",POINT
ضلع الوتيد,"[[50.915473, 23.928094]]",POINT
ضلع الوتيد,"[[50.915451, 23.928094]]",POINT
ضلع ام الرويسات,"[[48.709281, 27.200539]]",POINT
ضلع جرارة,"[[47.05101, 27.053833]]",POINT
ضلع حربشين,"[[47.91923, 28.169096]]",POINT
ضلع حريب,"[[47.994354, 27.880039]]",POINT
ضلع درعان,"[[47.140617, 27.362823]]",POINT
ضلع درعان,"[[48.812771, 26.358261]]",POINT
ضلع دهام,"[[47.380407, 27.284052]]",POINT
ضلع رمحين,"[[48.531868, 26.348197]]",POINT
ضلع شديد,"[[47.238464, 27.277164]]",POINT
ضلع شلاش,"[[47.819753, 28.231087]]",POINT
ضلع ضبع,"[[47.349701, 27.800045]]",POINT
ضلع ظبية,"[[48.446124, 26.505804]]",POINT
ضلع غراء,"[[47.170486, 26.936588]]",POINT
ضلع غنام,"[[47.358584, 27.524765]]",POINT
ضلع محارب,"[[47.943199, 27.858474]]",POINT
ضلع محقبه,"[[45.675015, 27.596025]]",POINT
ضلع مشيهب,"[[47.151754, 26.602728]]",POINT
ضلع منيف,"[[47.923908, 27.460005]]",POINT
ضلع وشحاء,"[[48.26663, 26.20574]]",POINT
ضلع وشيحاء,"[[48.293839, 26.226425]]",POINT
حزم ابو حدريه,"[[48.943083, 27.338491]]",POINT
حزم ابو خروف,"[[49.168196, 27.374775]]",POINT
حزم ابو خويمه,"[[48.613536, 27.969303]]",POINT
حزم ابو رعسين,"[[48.66334, 27.894974]]",POINT
حزم ابو روزنه,"[[48.778203, 27.730844]]",POINT
حزم البتيل الاوسط,"[[48.775456, 26.849341]]",POINT
حزم البخرا,"[[49.241023, 27.403142]]",POINT
حزم الجافيه,"[[49.314129, 26.829429]]",POINT
حزم الجفير,"[[48.716555, 27.453697]]",POINT
حزم الجلد,"[[51.311474, 23.094141]]",POINT
حزم الحقباء,"[[48.600662, 26.985877]]",POINT
حزم الخرسانيه,"[[49.275506, 27.18215]]",POINT
حزم الخلفات,"[[47.86623, 26.152718]]",POINT
حزم الرجوم,"[[46.315827, 27.285833]]",POINT
حزم العشواء,"[[48.632848, 27.452795]]",POINT
حزم العقبي,"[[48.879504, 27.48672]]",POINT
حزم الفيضه,"[[49.149528, 27.287142]]",POINT
حزم القليب,"[[48.685484, 27.944798]]",POINT
حزم القهدة,"[[47.730103, 25.906749]]",POINT
حزم المبرنس,"[[48.821933, 26.772759]]",POINT
حزم المجلس,"[[47.802823, 27.028856]]",POINT
حزم المحواز,"[[49.180405, 27.317827]]",POINT
حزم النقوريه,"[[49.303165, 27.319286]]",POINT
حزم النهيدين,"[[46.076188, 28.673072]]",POINT
حزم ام الغربان,"[[48.615317, 27.54075]]",POINT
حزم ام خرق,"[[47.981672, 27.033062]]",POINT
حزم ام عراد,"[[49.300075, 27.197192]]",POINT
حزم ام قليب,"[[47.322235, 26.667938]]",POINT
حزم بين,"[[48.307335, 25.354064]]",POINT
حزم جلمي,"[[48.652525, 27.739277]]",POINT
حزم درعان,"[[48.466487, 27.297056]]",POINT
حزم دويهن,"[[48.945272, 27.440543]]",POINT
حزم رحيه,"[[48.6866, 27.461872]]",POINT
حزم صدوى,"[[49.220896, 27.348812]]",POINT
حزم قبوراء,"[[48.57311, 26.615496]]",POINT
حزم قويعيه,"[[48.980076, 26.475205]]",POINT
حزم كلب,"[[45.265324, 28.736951]]",POINT
حزم مريزيق,"[[51.136937, 23.2213]]",POINT
