name,lon_lat,coor_type
مفرق جبل شدا,"[[41.314387, 19.879589]]",POINT
مفرق قرى جبل شدا,"[[41.312349, 19.886219]]",POINT
عقبة الانباء,"[[41.605353, 19.813714]]",POINT
عقبة ذي منعا,"[[41.191864, 20.312262]]",POINT
