name,lon_lat,coor_type
درب الصفيري مركز سماح,"[[45.567362, 28.876834], [45.565817, 28.880138], [45.565646, 28.880804], [45.565646, 28.88252], [45.565388, 28.886511], [45.565045, 28.888335], [45.564165, 28.890266], [45.563886, 28.89106], [45.5638, 28.892176], [45.5638, 28.893785], [45.563328, 28.896382], [45.563264, 28.897476], [45.563199, 28.897712], [45.562663, 28.898399], [45.561998, 28.900352], [45.561655, 28.901618], [45.560732, 28.903677], [45.560195, 28.905308], [45.559638, 28.905952], [45.557621, 28.907754], [45.556827, 28.908162], [45.555518, 28.908269], [45.553415, 28.908269], [45.552664, 28.908334], [45.551548, 28.90887], [45.550389, 28.909643], [45.549681, 28.909922], [45.549467, 28.910136], [45.54893, 28.910823], [45.548394, 28.911424], [45.547321, 28.91211], [45.545969, 28.912539], [45.543673, 28.91314], [45.543287, 28.913312], [45.542579, 28.913891], [45.539618, 28.916552], [45.53848, 28.917754], [45.538137, 28.918312], [45.538094, 28.918633], [45.538266, 28.919063], [45.544081, 28.926444], [45.549274, 28.934598], [45.552084, 28.938546], [45.554037, 28.940628], [45.55496, 28.9417], [45.555475, 28.942816], [45.557213, 28.94522], [45.557599, 28.945992], [45.558178, 28.946464], [45.558672, 28.947065], [45.558994, 28.947902], [45.560045, 28.950262], [45.560818, 28.951657], [45.560861, 28.952386], [45.560796, 28.953481], [45.560968, 28.954575], [45.561504, 28.955669], [45.562406, 28.958631], [45.56277, 28.963029], [45.562685, 28.965991]]",LINESTRING
درب الصفيري مركز سماح,"[[45.653729, 28.698027], [45.649953, 28.709249], [45.643859, 28.720665], [45.635834, 28.735106], [45.629761, 28.750319], [45.627637, 28.753324], [45.624354, 28.758087], [45.622637, 28.761842], [45.621285, 28.764246], [45.620341, 28.765125], [45.619075, 28.766906], [45.618603, 28.769009], [45.61693, 28.77197], [45.61635, 28.774803], [45.615492, 28.777549], [45.612423, 28.782828], [45.610449, 28.786047], [45.609162, 28.788557]]",LINESTRING
درب النايفية,"[[45.301845, 28.129978], [45.298541, 28.137703], [45.296266, 28.143947], [45.293713, 28.152595], [45.292618, 28.156414], [45.292618, 28.157229], [45.29294, 28.160834], [45.293155, 28.164933], [45.292597, 28.169482], [45.29161, 28.1721], [45.289485, 28.176734], [45.286546, 28.182592], [45.28264, 28.190811], [45.282619, 28.192184], [45.283284, 28.198063], [45.28352, 28.19993], [45.283091, 28.202806], [45.281439, 28.21347]]",LINESTRING
درب النايفية,"[[45.281439, 28.21347], [45.280817, 28.22201], [45.280881, 28.223727], [45.281932, 28.227954], [45.283864, 28.234069], [45.28543, 28.239927], [45.286632, 28.243489], [45.288992, 28.251235], [45.291138, 28.258059], [45.29206, 28.260741], [45.292897, 28.264196]]",LINESTRING
درب شعيب الارطاوي,"[[43.84959, 28.166714], [43.858345, 28.168173], [43.864181, 28.16946], [43.873022, 28.170683], [43.878772, 28.171005], [43.885102, 28.17122], [43.888514, 28.172143], [43.890359, 28.173366], [43.89184, 28.175426], [43.892183, 28.178408], [43.892527, 28.181605], [43.892097, 28.18491]]",LINESTRING
درب شعيب كريم,"[[45.014398, 28.636808], [45.017016, 28.63683], [45.019677, 28.637001], [45.024033, 28.637667], [45.028796, 28.63801], [45.033109, 28.638353], [45.035126, 28.638353], [45.045533, 28.637602], [45.047443, 28.637559], [45.051327, 28.638461], [45.052228, 28.638504], [45.054803, 28.638461], [45.056369, 28.638461], [45.05815, 28.638375], [45.060403, 28.638053], [45.065789, 28.637559], [45.06978, 28.637259], [45.077612, 28.636787], [45.084736, 28.637109], [45.091195, 28.637023], [45.100701, 28.636336]]",LINESTRING
ردمية اشيقر الشمالية,"[[42.196255, 29.050899]]",POINT
ردمية اشيقرالجنوبية,"[[42.358754, 28.790767]]",POINT
ردمية الجبيلي,"[[42.17675, 29.160397]]",POINT
ردمية الشرق الاوسط,"[[44.015479, 28.374724]]",POINT
